-80.0,245.0
-79.0,245.0
-77.0,245.0
-76.0,245.0
-74.0,245.0
-73.0,245.0
-71.0,245.0
-68.0,245.0
-67.0,245.0
-64.0,245.0
-61.0,245.0
-59.0,243.0
-58.0,243.0
-56.0,243.0
-55.0,243.0
-53.0,243.0
-53.0,242.0
-53.0,240.0
-53.0,239.0
-53.0,237.0
-53.0,236.0
-53.0,234.0
-53.0,233.0
-53.0,231.0
-53.0,230.0
-53.0,228.0
-53.0,227.0
-53.0,225.0
-53.0,224.0
-53.0,222.0
-53.0,221.0
-53.0,219.0
-53.0,218.0
-53.0,216.0
-53.0,215.0
-53.0,213.0
-53.0,212.0
-53.0,210.0
-53.0,209.0
-53.0,207.0
-54.0,207.0
-54.0,206.0
-54.0,204.0
-54.0,203.0
-54.0,201.0
